"interface_id","hostname","private_name","primary","interface","designation","mac","ipv4","ipv6"
"3008","cn1746","cn1746-ilo","0","iLO4","ilo","70:10:6F:4A:98:92","10.4.3.110","NULL"
"3009","cn1747","cn1747-mgmt","0","eth0","mgmt","70:10:6F:4A:97:18","10.90.3.111","NULL"
"3010","cn1747","cn1747-e0","0","ib0","e0","0x480fcfffffeff02","10.2.3.111","NULL"
"3011","cn1747","cn1747-ilo","0","iLO4","ilo","70:10:6F:4A:97:16","10.4.3.111","NULL"
"3012","cn1748","cn1748-mgmt","0","eth0","mgmt","70:10:6F:4A:95:10","10.90.3.112","NULL"
"3013","cn1748","cn1748-e0","0","ib0","e0","0x480fcfffffefe0d","10.2.3.112","NULL"
"3014","cn1748","cn1748-ilo","0","iLO4","ilo","70:10:6F:4A:95:0E","10.4.3.112","NULL"
"3015","cn1749","cn1749-mgmt","0","eth0","mgmt","58:20:B1:00:83:0A","10.90.3.113","NULL"
"3016","cn1749","cn1749-e0","0","ib0","e0","0x70106fffff9b235","10.2.3.113","NULL"
"3017","cn1749","cn1749-ilo","0","iLO4","ilo","58:20:B1:00:83:08","10.4.3.113","NULL"
"3018","cn1750","cn1750-mgmt","0","eth0","mgmt","58:20:B1:00:83:3E","10.90.3.114","NULL"
"3019","cn1750","cn1750-e0","0","ib0","e0","0x70106fffff9b231","10.2.3.114","NULL"
"3020","cn1750","cn1750-ilo","0","iLO4","ilo","58:20:B1:00:83:3C","10.4.3.114","NULL"
"3021","cn1751","cn1751-mgmt","0","eth0","mgmt","70:10:6F:4A:2E:B8","10.90.3.115","NULL"
"3022","cn1751","cn1751-e0","0","ib0","e0","0x480fcfffffef40d","10.2.3.115","NULL"
"3023","cn1751","cn1751-ilo","0","iLO4","ilo","70:10:6F:4A:2E:B6","10.4.3.115","NULL"
"3024","cn1752","cn1752-mgmt","0","eth0","mgmt","58:20:B1:00:84:42","10.90.3.116","NULL"
"3025","cn1752","cn1752-e0","0","ib0","e0","0x70106fffff9b232","10.2.3.116","NULL"
"3026","cn1752","cn1752-ilo","0","iLO4","ilo","58:20:B1:00:84:40","10.4.3.116","NULL"
"3027","cn1753","cn1753-mgmt","0","eth0","mgmt","70:10:6F:4A:97:04","10.90.3.117","NULL"
"3028","cn1753","cn1753-e0","0","ib0","e0","0x480fcfffffef80c","10.2.3.117","NULL"
"3029","cn1753","cn1753-ilo","0","iLO4","ilo","70:10:6F:4A:97:02","10.4.3.117","NULL"
"3030","cn1754","cn1754-mgmt","0","eth0","mgmt","70:10:6F:4A:98:74","10.90.3.118","NULL"
"3031","cn1754","cn1754-e0","0","ib0","e0","0x480fcfffffee3fd","10.2.3.118","NULL"
"3032","cn1754","cn1754-ilo","0","iLO4","ilo","70:10:6F:4A:98:72","10.4.3.118","NULL"
"3033","cn1755","cn1755-mgmt","0","eth0","mgmt","70:10:6F:4A:8E:B4","10.90.3.119","NULL"
"3034","cn1755","cn1755-e0","0","ib0","e0","0x70106fffff9b744","10.2.3.119","NULL"
"3035","cn1755","cn1755-ilo","0","iLO4","ilo","70:10:6F:4A:8E:B2","10.4.3.119","NULL"
"3036","cn1756","cn1756-mgmt","0","eth0","mgmt","70:10:6F:4A:98:20","10.90.3.120","NULL"
"3037","cn1756","cn1756-e0","0","ib0","e0","0x480fcfffffefa02","10.2.3.120","NULL"
"3038","cn1756","cn1756-ilo","0","iLO4","ilo","70:10:6F:4A:98:1E","10.4.3.120","NULL"
"3039","cn1757","cn1757-mgmt","0","eth0","mgmt","70:10:6F:4A:30:7C","10.90.3.121","NULL"
"3040","cn1757","cn1757-e0","0","ib0","e0","0x480fcfffffefe08","10.2.3.121","NULL"
"3041","cn1757","cn1757-ilo","0","iLO4","ilo","70:10:6F:4A:30:7A","10.4.3.121","NULL"
"3042","cn1758","cn1758-mgmt","0","eth0","mgmt","70:10:6F:4A:2F:D8","10.90.3.122","NULL"
"3043","cn1758","cn1758-e0","0","ib0","e0","0x480fcfffffefa08","10.2.3.122","NULL"
"3044","cn1758","cn1758-ilo","0","iLO4","ilo","70:10:6F:4A:2F:D6","10.4.3.122","NULL"
"3045","cn1759","cn1759-mgmt","0","eth0","mgmt","70:10:6F:4A:33:58","10.90.3.123","NULL"
"3046","cn1759","cn1759-e0","0","ib0","e0","0x480fcfffffefa00","10.2.3.123","NULL"
"3047","cn1759","cn1759-ilo","0","iLO4","ilo","70:10:6F:4A:33:56","10.4.3.123","NULL"
"3048","cn1760","cn1760-mgmt","0","eth0","mgmt","70:10:6F:4A:37:2C","10.90.3.124","NULL"
"3049","cn1760","cn1760-e0","0","ib0","e0","0x480fcfffffefa0b","10.2.3.124","NULL"
"3050","cn1760","cn1760-ilo","0","iLO4","ilo","70:10:6F:4A:37:2A","10.4.3.124","NULL"
"3051","cn1761","cn1761-mgmt","0","eth0","mgmt","70:10:6F:4A:99:78","10.90.3.125","NULL"
"3052","cn1761","cn1761-e0","0","ib0","e0","0x480fcfffffefa01","10.2.3.125","NULL"
"3053","cn1761","cn1761-ilo","0","iLO4","ilo","70:10:6F:4A:99:76","10.4.3.125","NULL"
"3054","cn1762","cn1762-mgmt","0","eth0","mgmt","70:10:6F:4A:98:34","10.90.3.126","NULL"
"3055","cn1762","cn1762-e0","0","ib0","e0","0x70106fffff9b347","10.2.3.126","NULL"
"3056","cn1762","cn1762-ilo","0","iLO4","ilo","70:10:6F:4A:98:32","10.4.3.126","NULL"
"3057","cn1763","cn1763-mgmt","0","eth0","mgmt","70:10:6F:4A:38:7C","10.90.3.127","NULL"
"3058","cn1763","cn1763-e0","0","ib0","e0","0x480fcfffffee897","10.2.3.127","NULL"
"3059","cn1763","cn1763-ilo","0","iLO4","ilo","70:10:6F:4A:38:7A","10.4.3.127","NULL"
"3060","cn1764","cn1764-mgmt","0","eth0","mgmt","70:10:6F:4A:38:14","10.90.3.128","NULL"
"3061","cn1764","cn1764-e0","0","ib0","e0","0x480fcfffffefa07","10.2.3.128","NULL"
"3062","cn1764","cn1764-ilo","0","iLO4","ilo","70:10:6F:4A:38:12","10.4.3.128","NULL"
"3063","cn1765","cn1765-mgmt","0","eth0","mgmt","70:10:6F:4A:3B:94","10.90.3.129","NULL"
"3064","cn1765","cn1765-e0","0","ib0","e0","0x70106fffff9ba7f","10.2.3.129","NULL"
"3065","cn1765","cn1765-ilo","0","iLO4","ilo","70:10:6F:4A:3B:92","10.4.3.129","NULL"
"3066","cn1766","cn1766-mgmt","0","eth0","mgmt","70:10:6F:4A:3B:80","10.90.3.130","NULL"
"3067","cn1766","cn1766-e0","0","ib0","e0","0x70106fffff9ba7b","10.2.3.130","NULL"
"3068","cn1766","cn1766-ilo","0","iLO4","ilo","70:10:6F:4A:3B:7E","10.4.3.130","NULL"
"3069","cn1767","cn1767-mgmt","0","eth0","mgmt","70:10:6F:4A:2F:58","10.90.3.131","NULL"
"3070","cn1767","cn1767-e0","0","ib0","e0","0x70106fffff9b0b5","10.2.3.131","NULL"
"3071","cn1767","cn1767-ilo","0","iLO4","ilo","70:10:6F:4A:2F:56","10.4.3.131","NULL"
"3072","cn1768","cn1768-mgmt","0","eth0","mgmt","70:10:6F:4A:2F:54","10.90.3.132","NULL"
"3073","cn1768","cn1768-e0","0","ib0","e0","0x70106fffff9b913","10.2.3.132","NULL"
"3074","cn1768","cn1768-ilo","0","iLO4","ilo","70:10:6F:4A:2F:52","10.4.3.132","NULL"
"3075","cn1769","cn1769-mgmt","0","eth0","mgmt","70:10:6F:4A:38:FC","10.90.3.133","NULL"
"3076","cn1769","cn1769-e0","0","ib0","e0","0x70106fffff9b73a","10.2.3.133","NULL"
"3077","cn1769","cn1769-ilo","0","iLO4","ilo","70:10:6F:4A:38:FA","10.4.3.133","NULL"
"3078","cn1770","cn1770-mgmt","0","eth0","mgmt","70:10:6F:4A:39:98","10.90.3.134","NULL"
"3079","cn1770","cn1770-e0","0","ib0","e0","0x480fcfffffee7f4","10.2.3.134","NULL"
"3080","cn1770","cn1770-ilo","0","iLO4","ilo","70:10:6F:4A:39:96","10.4.3.134","NULL"
"3081","cn1771","cn1771-mgmt","0","eth0","mgmt","70:10:6F:4A:39:00","10.90.3.135","NULL"
"3082","cn1771","cn1771-e0","0","ib0","e0","0x480fcfffffefa06","10.2.3.135","NULL"
"3083","cn1771","cn1771-ilo","0","iLO4","ilo","70:10:6F:4A:38:FE","10.4.3.135","NULL"
"3084","cn1772","cn1772-mgmt","0","eth0","mgmt","70:10:6F:4A:36:AC","10.90.3.136","NULL"
"3085","cn1772","cn1772-e0","0","ib0","e0","0x480fcfffffefa03","10.2.3.136","NULL"
"3086","cn1772","cn1772-ilo","0","iLO4","ilo","70:10:6F:4A:36:AA","10.4.3.136","NULL"
"3087","cn1773","cn1773-mgmt","0","eth0","mgmt","70:10:6F:4A:38:60","10.90.3.137","NULL"
"3088","cn1773","cn1773-e0","0","ib0","e0","0x70106fffff9b431","10.2.3.137","NULL"
"3089","cn1773","cn1773-ilo","0","iLO4","ilo","70:10:6F:4A:38:5E","10.4.3.137","NULL"
"3090","cn1774","cn1774-mgmt","0","eth0","mgmt","70:10:6F:4A:36:C8","10.90.3.138","NULL"
"3091","cn1774","cn1774-e0","0","ib0","e0","0x480fcfffffeecf9","10.2.3.138","NULL"
"3092","cn1774","cn1774-ilo","0","iLO4","ilo","70:10:6F:4A:36:C6","10.4.3.138","NULL"
"3093","cn1775","cn1775-mgmt","0","eth0","mgmt","70:10:6F:4A:37:A0","10.90.3.139","NULL"
"3094","cn1775","cn1775-e0","0","ib0","e0","0x480fcfffffef504","10.2.3.139","NULL"
"3095","cn1775","cn1775-ilo","0","iLO4","ilo","70:10:6F:4A:37:9E","10.4.3.139","NULL"
"3096","cn1776","cn1776-mgmt","0","eth0","mgmt","70:10:6F:4A:37:D4","10.90.3.140","NULL"
"3097","cn1776","cn1776-e0","0","ib0","e0","0x480fcfffffeebf8","10.2.3.140","NULL"
"3098","cn1776","cn1776-ilo","0","iLO4","ilo","70:10:6F:4A:37:D2","10.4.3.140","NULL"
"3099","cn1777","cn1777-mgmt","0","eth0","mgmt","70:10:6F:4A:39:84","10.90.3.141","NULL"
"3100","cn1777","cn1777-e0","0","ib0","e0","0x70106fffff9b434","10.2.3.141","NULL"
"3101","cn1777","cn1777-ilo","0","iLO4","ilo","70:10:6F:4A:39:82","10.4.3.141","NULL"
"3102","cn1778","cn1778-mgmt","0","eth0","mgmt","70:10:6F:4A:36:D8","10.90.3.142","NULL"
"3103","cn1778","cn1778-e0","0","ib0","e0","0x70106fffff9b048","10.2.3.142","NULL"
"3104","cn1778","cn1778-ilo","0","iLO4","ilo","70:10:6F:4A:36:D6","10.4.3.142","NULL"
"3105","cn1779","cn1779-mgmt","0","eth0","mgmt","70:10:6F:4A:36:C0","10.90.3.143","NULL"
"3106","cn1779","cn1779-e0","0","ib0","e0","0x70106fffff9b33f","10.2.3.143","NULL"
"3107","cn1779","cn1779-ilo","0","iLO4","ilo","70:10:6F:4A:36:BE","10.4.3.143","NULL"
"3108","cn1780","cn1780-mgmt","0","eth0","mgmt","70:10:6F:4A:39:48","10.90.3.144","NULL"
"3109","cn1780","cn1780-e0","0","ib0","e0","0x70106fffff9ba31","10.2.3.144","NULL"
"3110","cn1780","cn1780-ilo","0","iLO4","ilo","70:10:6F:4A:39:46","10.4.3.144","NULL"
"3111","cn1781","cn1781-mgmt","0","eth0","mgmt","70:10:6F:4A:36:F0","10.90.3.145","NULL"
"3112","cn1781","cn1781-e0","0","ib0","e0","0x480fcfffffef80e","10.2.3.145","NULL"
"3113","cn1781","cn1781-ilo","0","iLO4","ilo","70:10:6F:4A:36:EE","10.4.3.145","NULL"
"3114","cn1782","cn1782-mgmt","0","eth0","mgmt","70:10:6F:4A:38:70","10.90.3.146","NULL"
"3115","cn1782","cn1782-e0","0","ib0","e0","0x480fcfffffef60d","10.2.3.146","NULL"
"3116","cn1782","cn1782-ilo","0","iLO4","ilo","70:10:6F:4A:38:6E","10.4.3.146","NULL"
"3117","cn1783","cn1783-mgmt","0","eth0","mgmt","70:10:6F:4A:38:04","10.90.3.147","NULL"
"3118","cn1783","cn1783-e0","0","ib0","e0","0x480fcfffffef70c","10.2.3.147","NULL"
"3119","cn1783","cn1783-ilo","0","iLO4","ilo","70:10:6F:4A:38:02","10.4.3.147","NULL"
"3120","cn1784","cn1784-mgmt","0","eth0","mgmt","70:10:6F:4A:38:80","10.90.3.148","NULL"
"3121","cn1784","cn1784-e0","0","ib0","e0","0x480fcfffffef70a","10.2.3.148","NULL"
"3122","cn1784","cn1784-ilo","0","iLO4","ilo","70:10:6F:4A:38:7E","10.4.3.148","NULL"
"3123","cn1785","cn1785-mgmt","0","eth0","mgmt","58:20:B1:07:BE:46","10.90.3.149","NULL"
"3124","cn1785","cn1785-e0","0","ib0","e0","0x70106fffff9b049","10.2.3.149","NULL"
"3125","cn1785","cn1785-ilo","0","iLO4","ilo","58:20:B1:07:BE:44","10.4.3.149","NULL"
"3126","cn1786","cn1786-mgmt","0","eth0","mgmt","70:10:6F:4A:39:4C","10.90.3.150","NULL"
"3127","cn1786","cn1786-e0","0","ib0","e0","0x70106fffff9b432","10.2.3.150","NULL"
"3128","cn1786","cn1786-ilo","0","iLO4","ilo","70:10:6F:4A:39:4A","10.4.3.150","NULL"
"3129","cn1787","cn1787-mgmt","0","eth0","mgmt","70:10:6F:4A:39:08","10.90.3.151","NULL"
"3130","cn1787","cn1787-e0","0","ib0","e0","0x70106fffff9bb37","10.2.3.151","NULL"
"3131","cn1787","cn1787-ilo","0","iLO4","ilo","70:10:6F:4A:39:06","10.4.3.151","NULL"
"3132","cn1788","cn1788-mgmt","0","eth0","mgmt","70:10:6F:4A:38:1C","10.90.3.152","NULL"
"3133","cn1788","cn1788-e0","0","ib0","e0","0x70106fffff9bb35","10.2.3.152","NULL"
"3134","cn1788","cn1788-ilo","0","iLO4","ilo","70:10:6F:4A:38:1A","10.4.3.152","NULL"
"3135","cn1789","cn1789-mgmt","0","eth0","mgmt","70:10:6F:4A:37:9C","10.90.3.153","NULL"
"3136","cn1789","cn1789-e0","0","ib0","e0","0x70106fffff9ba9d","10.2.3.153","NULL"
"3137","cn1789","cn1789-ilo","0","iLO4","ilo","70:10:6F:4A:37:9A","10.4.3.153","NULL"
"3138","cn1790","cn1790-mgmt","0","eth0","mgmt","70:10:6F:4A:39:88","10.90.3.154","NULL"
"3139","cn1790","cn1790-e0","0","ib0","e0","0x70106fffff9bd93","10.2.3.154","NULL"
"3140","cn1790","cn1790-ilo","0","iLO4","ilo","70:10:6F:4A:39:86","10.4.3.154","NULL"
"3141","cn1791","cn1791-mgmt","0","eth0","mgmt","70:10:6F:4A:38:40","10.90.3.155","NULL"
"3142","cn1791","cn1791-e0","0","ib0","e0","0x70106fffff9ba9b","10.2.3.155","NULL"
"3143","cn1791","cn1791-ilo","0","iLO4","ilo","70:10:6F:4A:38:3E","10.4.3.155","NULL"
"3144","cn1792","cn1792-mgmt","0","eth0","mgmt","58:20:B1:00:81:76","10.90.3.156","NULL"
"3145","cn1792","cn1792-e0","0","ib0","e0","0x70106fffff9ba96","10.2.3.156","NULL"
"3146","cn1792","cn1792-ilo","0","iLO4","ilo","58:20:B1:00:81:74","10.4.3.156","NULL"
"3147","cn1793","cn1793-mgmt","0","eth0","mgmt","70:10:6F:4A:2E:30","10.90.3.157","NULL"
"3148","cn1793","cn1793-e0","0","ib0","e0","0x70106fffff9ba79","10.2.3.157","NULL"
"3149","cn1793","cn1793-ilo","0","iLO4","ilo","70:10:6F:4A:2E:2E","10.4.3.157","NULL"
"3150","cn1794","cn1794-mgmt","0","eth0","mgmt","70:10:6F:4A:2E:58","10.90.3.158","NULL"
"3151","cn1794","cn1794-e0","0","ib0","e0","0x70106fffff9ba7a","10.2.3.158","NULL"
"3152","cn1794","cn1794-ilo","0","iLO4","ilo","70:10:6F:4A:2E:56","10.4.3.158","NULL"
"3153","cn1795","cn1795-mgmt","0","eth0","mgmt","70:10:6F:4A:2E:70","10.90.3.159","NULL"
"3154","cn1795","cn1795-e0","0","ib0","e0","0x70106fffff9ba7d","10.2.3.159","NULL"
"3155","cn1795","cn1795-ilo","0","iLO4","ilo","70:10:6F:4A:2E:6E","10.4.3.159","NULL"
"3156","cn1796","cn1796-mgmt","0","eth0","mgmt","70:10:6F:4A:2E:B4","10.90.3.160","NULL"
"3157","cn1796","cn1796-e0","0","ib0","e0","0x70106fffff9ba7e","10.2.3.160","NULL"
"3158","cn1796","cn1796-ilo","0","iLO4","ilo","70:10:6F:4A:2E:B2","10.4.3.160","NULL"
"3159","cn1797","cn1797-mgmt","0","eth0","mgmt","70:10:6F:4A:38:38","10.90.3.161","NULL"
"3160","cn1797","cn1797-e0","0","ib0","e0","0x70106fffff9b731","10.2.3.161","NULL"
"3161","cn1797","cn1797-ilo","0","iLO4","ilo","70:10:6F:4A:38:36","10.4.3.161","NULL"
"3162","cn1798","cn1798-mgmt","0","eth0","mgmt","70:10:6F:4A:38:6C","10.90.3.162","NULL"
"3163","cn1798","cn1798-e0","0","ib0","e0","0x70106fffff9b63e","10.2.3.162","NULL"
"3164","cn1798","cn1798-ilo","0","iLO4","ilo","70:10:6F:4A:38:6A","10.4.3.162","NULL"
"3165","cn1799","cn1799-mgmt","0","eth0","mgmt","70:10:6F:4A:2F:5C","10.90.3.163","NULL"
"3166","cn1799","cn1799-e0","0","ib0","e0","0x480fcfffffeedf4","10.2.3.163","NULL"
"3167","cn1799","cn1799-ilo","0","iLO4","ilo","70:10:6F:4A:2F:5A","10.4.3.163","NULL"
"3168","cn1800","cn1800-mgmt","0","eth0","mgmt","70:10:6F:4A:3A:9C","10.90.3.164","NULL"
"3169","cn1800","cn1800-e0","0","ib0","e0","0x480fcfffffeecf1","10.2.3.164","NULL"
"3170","cn1800","cn1800-ilo","0","iLO4","ilo","70:10:6F:4A:3A:9A","10.4.3.164","NULL"
"3171","cn1801","cn1801-mgmt","0","eth0","mgmt","70:10:6F:4A:37:5C","10.90.3.165","NULL"
"3172","cn1801","cn1801-e0","0","ib0","e0","0x70106fffff9be33","10.2.3.165","NULL"
"3173","cn1801","cn1801-ilo","0","iLO4","ilo","70:10:6F:4A:37:5A","10.4.3.165","NULL"
"3174","cn1802","cn1802-mgmt","0","eth0","mgmt","70:10:6F:4A:37:6C","10.90.3.166","NULL"
"3175","cn1802","cn1802-e0","0","ib0","e0","0x70106fffff9be3c","10.2.3.166","NULL"
"3176","cn1802","cn1802-ilo","0","iLO4","ilo","70:10:6F:4A:37:6A","10.4.3.166","NULL"
"3177","cn1803","cn1803-mgmt","0","eth0","mgmt","70:10:6F:4A:37:70","10.90.3.167","NULL"
"3178","cn1803","cn1803-e0","0","ib0","e0","0x70106fffff9b734","10.2.3.167","NULL"
"3179","cn1803","cn1803-ilo","0","iLO4","ilo","70:10:6F:4A:37:6E","10.4.3.167","NULL"
"3180","cn1804","cn1804-mgmt","0","eth0","mgmt","70:10:6F:4A:37:80","10.90.3.168","NULL"
"3181","cn1804","cn1804-e0","0","ib0","e0","0x70106fffff9b735","10.2.3.168","NULL"
"3182","cn1804","cn1804-ilo","0","iLO4","ilo","70:10:6F:4A:37:7E","10.4.3.168","NULL"
"3183","cn1805","cn1805-mgmt","0","eth0","mgmt","70:10:6F:4A:37:FC","10.90.3.169","NULL"
"3184","cn1805","cn1805-e0","0","ib0","e0","0x70106fffff9b047","10.2.3.169","NULL"
"3185","cn1805","cn1805-ilo","0","iLO4","ilo","70:10:6F:4A:37:FA","10.4.3.169","NULL"
"3186","cn1806","cn1806-mgmt","0","eth0","mgmt","70:10:6F:4A:36:B0","10.90.3.170","NULL"
"3187","cn1806","cn1806-e0","0","ib0","e0","0x70106fffff9b433","10.2.3.170","NULL"
"3188","cn1806","cn1806-ilo","0","iLO4","ilo","70:10:6F:4A:36:AE","10.4.3.170","NULL"
"3189","cn1807","cn1807-mgmt","0","eth0","mgmt","70:10:6F:4A:2F:30","10.90.3.171","NULL"
"3190","cn1807","cn1807-e0","0","ib0","e0","0x70106fffff9b046","10.2.3.171","NULL"
"3191","cn1807","cn1807-ilo","0","iLO4","ilo","70:10:6F:4A:2F:2E","10.4.3.171","NULL"
"3192","cn1808","cn1808-mgmt","0","eth0","mgmt","70:10:6F:4A:39:14","10.90.3.172","NULL"
"3193","cn1808","cn1808-e0","0","ib0","e0","0x480fcfffffef50e","10.2.3.172","NULL"
"3194","cn1808","cn1808-ilo","0","iLO4","ilo","70:10:6F:4A:39:12","10.4.3.172","NULL"
"3195","cn1809","cn1809-mgmt","0","eth0","mgmt","70:10:6F:4A:98:FC","10.90.3.173","NULL"
"3196","cn1809","cn1809-e0","0","ib0","e0","0x480fcfffffeeafb","10.2.3.173","NULL"
"3197","cn1809","cn1809-ilo","0","iLO4","ilo","70:10:6F:4A:98:FA","10.4.3.173","NULL"
"3198","cn1810","cn1810-mgmt","0","eth0","mgmt","70:10:6F:4A:98:F8","10.90.3.174","NULL"
"3199","cn1810","cn1810-e0","0","ib0","e0","0x70106fffff9b907","10.2.3.174","NULL"
"3200","cn1810","cn1810-ilo","0","iLO4","ilo","70:10:6F:4A:98:F6","10.4.3.174","NULL"
"3201","cn1811","cn1811-mgmt","0","eth0","mgmt","70:10:6F:4A:97:D0","10.90.3.175","NULL"
"3202","cn1811","cn1811-e0","0","ib0","e0","0x70106fffff9b39a","10.2.3.175","NULL"
"3203","cn1811","cn1811-ilo","0","iLO4","ilo","70:10:6F:4A:97:CE","10.4.3.175","NULL"
"3204","cn1812","cn1812-mgmt","0","eth0","mgmt","70:10:6F:4A:98:C8","10.90.3.176","NULL"
"3205","cn1812","cn1812-e0","0","ib0","e0","0x70106fffff9bc3c","10.2.3.176","NULL"
"3206","cn1812","cn1812-ilo","0","iLO4","ilo","70:10:6F:4A:98:C6","10.4.3.176","NULL"
"3207","cn1813","cn1813-mgmt","0","eth0","mgmt","70:10:6F:4A:96:38","10.90.3.177","NULL"
"3208","cn1813","cn1813-e0","0","ib0","e0","0x70106fffff9b742","10.2.3.177","NULL"
"3209","cn1813","cn1813-ilo","0","iLO4","ilo","70:10:6F:4A:96:36","10.4.3.177","NULL"
"3210","cn1814","cn1814-mgmt","0","eth0","mgmt","70:10:6F:4A:97:F4","10.90.3.178","NULL"
"3211","cn1814","cn1814-e0","0","ib0","e0","0x480fcfffffee3f7","10.2.3.178","NULL"
"3212","cn1814","cn1814-ilo","0","iLO4","ilo","70:10:6F:4A:97:F2","10.4.3.178","NULL"
"3213","cn1815","cn1815-mgmt","0","eth0","mgmt","70:10:6F:4A:98:10","10.90.3.179","NULL"
"3214","cn1815","cn1815-e0","0","ib0","e0","0x480fcfffffefa05","10.2.3.179","NULL"
"3215","cn1815","cn1815-ilo","0","iLO4","ilo","70:10:6F:4A:98:0E","10.4.3.179","NULL"
"3216","cn1816","cn1816-mgmt","0","eth0","mgmt","70:10:6F:4A:98:78","10.90.3.180","NULL"
"3217","cn1816","cn1816-e0","0","ib0","e0","0x480fcfffffee8fc","10.2.3.180","NULL"
"3218","cn1816","cn1816-ilo","0","iLO4","ilo","70:10:6F:4A:98:76","10.4.3.180","NULL"
"3219","cn1817","cn1817-mgmt","0","eth0","mgmt","70:10:6F:4A:39:38","10.90.3.181","NULL"
"3220","cn1817","cn1817-e0","0","ib0","e0","0x70106fffff9b534","10.2.3.181","NULL"
"3221","cn1817","cn1817-ilo","0","iLO4","ilo","70:10:6F:4A:39:36","10.4.3.181","NULL"
"3222","cn1818","cn1818-mgmt","0","eth0","mgmt","70:10:6F:4A:9C:8C","10.90.3.182","NULL"
"3223","cn1818","cn1818-e0","0","ib0","e0","0x70106fffff9b533","10.2.3.182","NULL"
"3224","cn1818","cn1818-ilo","0","iLO4","ilo","70:10:6F:4A:9C:8A","10.4.3.182","NULL"
"3225","cn1819","cn1819-mgmt","0","eth0","mgmt","70:10:6F:4A:9A:C0","10.90.3.183","NULL"
"3226","cn1819","cn1819-e0","0","ib0","e0","0x480fcfffffef30a","10.2.3.183","NULL"
"3227","cn1819","cn1819-ilo","0","iLO4","ilo","70:10:6F:4A:9A:BE","10.4.3.183","NULL"
"3228","cn1820","cn1820-mgmt","0","eth0","mgmt","70:10:6F:4A:37:00","10.90.3.184","NULL"
"3229","cn1820","cn1820-e0","0","ib0","e0","0x70106fffff9b531","10.2.3.184","NULL"
"3230","cn1820","cn1820-ilo","0","iLO4","ilo","70:10:6F:4A:36:FE","10.4.3.184","NULL"
"3231","cn1821","cn1821-mgmt","0","eth0","mgmt","70:10:6F:4A:38:24","10.90.3.185","NULL"
"3232","cn1821","cn1821-e0","0","ib0","e0","0x70106fffff9ba39","10.2.3.185","NULL"
"3233","cn1821","cn1821-ilo","0","iLO4","ilo","70:10:6F:4A:38:22","10.4.3.185","NULL"
"3234","cn1822","cn1822-mgmt","0","eth0","mgmt","70:10:6F:4A:39:8C","10.90.3.186","NULL"
"3235","cn1822","cn1822-e0","0","ib0","e0","0x70106fffff9bb3c","10.2.3.186","NULL"
"3236","cn1822","cn1822-ilo","0","iLO4","ilo","70:10:6F:4A:39:8A","10.4.3.186","NULL"
"3237","cn1823","cn1823-mgmt","0","eth0","mgmt","70:10:6F:4A:38:4C","10.90.3.187","NULL"
"3238","cn1823","cn1823-e0","0","ib0","e0","0x480fcfffffef507","10.2.3.187","NULL"
"3239","cn1823","cn1823-ilo","0","iLO4","ilo","70:10:6F:4A:38:4A","10.4.3.187","NULL"
"3240","cn1824","cn1824-mgmt","0","eth0","mgmt","70:10:6F:4A:37:F0","10.90.3.188","NULL"
"3241","cn1824","cn1824-e0","0","ib0","e0","0x480fcfffffeecf6","10.2.3.188","NULL"
"3242","cn1824","cn1824-ilo","0","iLO4","ilo","70:10:6F:4A:37:EE","10.4.3.188","NULL"
"3243","cn1825","cn1825-mgmt","0","eth0","mgmt","70:10:6F:4A:38:30","10.90.3.189","NULL"
"3244","cn1825","cn1825-e0","0","ib0","e0","0x70106fffff9be9c","10.2.3.189","NULL"
"3245","cn1825","cn1825-ilo","0","iLO4","ilo","70:10:6F:4A:38:2E","10.4.3.189","NULL"
"3246","cn1826","cn1826-mgmt","0","eth0","mgmt","70:10:6F:4A:39:3C","10.90.3.190","NULL"
"3247","cn1826","cn1826-e0","0","ib0","e0","0x70106fffff9bfae","10.2.3.190","NULL"
"3248","cn1826","cn1826-ilo","0","iLO4","ilo","70:10:6F:4A:39:3A","10.4.3.190","NULL"
"3249","cn1827","cn1827-mgmt","0","eth0","mgmt","70:10:6F:4A:38:10","10.90.3.191","NULL"
"3250","cn1827","cn1827-e0","0","ib0","e0","0x70106fffff9ba99","10.2.3.191","NULL"
"3251","cn1827","cn1827-ilo","0","iLO4","ilo","70:10:6F:4A:38:0E","10.4.3.191","NULL"
"3252","cn1828","cn1828-mgmt","0","eth0","mgmt","70:10:6F:4A:30:84","10.90.3.192","NULL"
"3253","cn1828","cn1828-e0","0","ib0","e0","0x70106fffff9ba9a","10.2.3.192","NULL"
"3254","cn1828","cn1828-ilo","0","iLO4","ilo","70:10:6F:4A:30:82","10.4.3.192","NULL"
"3255","cn1829","cn1829-mgmt","0","eth0","mgmt","70:10:6F:4A:39:70","10.90.3.193","NULL"
"3256","cn1829","cn1829-e0","0","ib0","e0","0x70106fffff9b837","10.2.3.193","NULL"
"3257","cn1829","cn1829-ilo","0","iLO4","ilo","70:10:6F:4A:39:6E","10.4.3.193","NULL"
"3258","cn1830","cn1830-mgmt","0","eth0","mgmt","70:10:6F:4A:38:68","10.90.3.194","NULL"
"3259","cn1830","cn1830-e0","0","ib0","e0","0x480fcfffffef70b","10.2.3.194","NULL"
"3260","cn1830","cn1830-ilo","0","iLO4","ilo","70:10:6F:4A:38:66","10.4.3.194","NULL"
